,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4013,Lu6GprMf4SM,17.04.12,JoeyStarr & Philippe Manoeuvre - On n'est pas couché 2 décembre 2017 #ONPC,On n'est pas couché,24,2017-12-03T01:32:58.000Z,"onpc""|""on n'est pas couche""|""laurent ruquier""|""yann moix""|""christine angot""|""philippe manoeuvre""|""joey starr""|""2 décembre 2017""|""musique""|""rock""|""rap",143673,0,0,0,https://i.ytimg.com/vi/Lu6GprMf4SM/default.jpg,True,True,False
4014,A_dJkg0kHbM,17.04.12,Les pires pubs du monde,Pierre Croce,23,2017-12-02T09:58:08.000Z,"pierre""|""croce""|""pierrecroce""|""power""|""point""|""powerpoint""|""slides""|""slide""|""humour""|""graphiques""|""graphique""|""schéma""|""schémas""|""diapos""|""diapositives""|""diapo""|""diapositive""|""funny""|""marrante""|""drole""|""vidéo""|""vidéos""|""youtubeur""|""lol""|""fun""|""comedie""|""comedy""|""comedien""|""spectacle""|""pubs""|""pub""|""kyan""|""bref""|""publicité",778518,42190,830,664,https://i.ytimg.com/vi/A_dJkg0kHbM/default.jpg,False,False,False
4015,fPCbxdAuMGc,17.04.12,MA PLAYLIST DE MUSIQUES À DÉCOUVRIR !,Mahdi Ba,24,2017-12-03T17:46:34.000Z,"mahdi ba""|""musique""|""playlist",159359,20283,153,3317,https://i.ytimg.com/vi/fPCbxdAuMGc/default.jpg,False,False,False
4016,jm3cBCal_Ag,17.04.12,Le YouTubeur Maxenss piège La France a un incroyable talent,Steph,22,2017-12-01T14:52:42.000Z,"Maxenss""|""Squeezie""|""Troll""|""Chanson""|""Prank""|""Rire""|""Comédie""|""TV""|""Télévision""|""La France a un incroyable talent""|""M6",1098749,33430,777,1253,https://i.ytimg.com/vi/jm3cBCal_Ag/default.jpg,False,False,False
4017,NyiKHzA2Jws,17.04.12,Mon grand-père peut marcher sur l'eau...,Forlan TV,22,2017-12-02T17:46:02.000Z,"reaction""|""homme""|""humain""|""marcher sur l'eau""|""marcher sur l'eau explication""|""marcher sur l'eau magie""|""comment marcher sur l'eau""|""homme marche sur l'eau""|""il marche sur l'eau""|""je marche sur l'eau""|""comment faire pour marcher sur l'eau""|""eau""|""marcher""|""marcher dans l'eau""|""mer""|""piscine""|""lac""|""compilation""|""animaux qui marche sur l'eau""|""animal qui marche sur l'eau""|""sous l'eau""|""sur l'eau""|""super pouvoir""|""reel""|""en direct""|""capturé en video",140304,3713,4051,4330,https://i.ytimg.com/vi/NyiKHzA2Jws/default.jpg,False,False,False
4018,687-OxEhmnk,17.04.12,Laeticia et David Hallyday – Ils se déchirent pour Johnny _ [ Promi24h],Promi 24h,22,2017-12-03T05:55:37.000Z,"promi24h""|""nouvelles star""|""actualités people""|""se""|""son""|""la""|""hallyday""|""le""|""les""|""pour""|""dchirent""|""dans""|""qui""|""et""|""johnny""|""que""|""ils",32438,73,51,23,https://i.ytimg.com/vi/687-OxEhmnk/default.jpg,False,False,False
4019,waJDyLChs24,17.04.12,CONCOURS DE PLAT AVEC AUDE,gamepley,20,2017-12-03T16:00:04.000Z,"guillaume pley""|""guillaume play""|""guillaume radio""|""guillaume radio sur nrj""|""guillaume nrj""|""guillaume vidéo""|""gamepley""|""gameplay""|""défi""|""défis""|""entre pote""|""potes""|""pote""|""aude""|""julien le stagiaire""|""julien""|""fares""|""fares du standard""|""flo des cadeaux""|""flo""|""plat""|""piscine""|""mal""|""gone wrong""|""ca tourne mal""|""prank""|""joke""|""blague""|""humour""|""humor""|""été""|""eau""|""jeu""|""jeux""|""wubble""|""bubble""|""ballon""|""ballons""|""éclater""|""exploser""|""faire péter""|""plats""|""rire",75886,5242,193,252,https://i.ytimg.com/vi/waJDyLChs24/default.jpg,False,False,False
4020,H5o0ldEJ-9c,17.04.12,"SI TU MANGES CE PIMENT, TU MEURS ? Vrai ou Faux #52",Dr Nozman,28,2017-12-01T16:59:18.000Z,"dr nozman""|""nozman""|""docteur nozman""|""vrai ou faux""|""piment""|""science",1333605,62959,952,9947,https://i.ytimg.com/vi/H5o0ldEJ-9c/default.jpg,False,False,False
4021,X1WTPXBzjLk,17.04.12,Maître Gims - Cameleon [Son Officiel],Javier VAZQUEZ,22,2017-12-02T12:57:52.000Z,[none],53794,982,58,46,https://i.ytimg.com/vi/X1WTPXBzjLk/default.jpg,False,False,False
4022,GTE-ZX6aRfc,17.04.12,LE CLOWN TUEUR TENTE UN SALTO ARRIÈRE IL SE RATTE ?! ( CA TOURNE MAL ),TAREKENIRL,22,2017-12-03T10:01:15.000Z,"Tarekenirl""|""tarek en irl""|""Tarek""|""en""|""IRL""|""clown""|""tueur""|""killer""|""clown tueur""|""killer clown""|""saute""|""backflip""|""salto""|""arrière""|""salto arrière""|""trick""|""comment faire un salto arriere""|""10 mètres""|""embrouille""|""killer clown prank""|""masque""|""couteau""|""effrayant""|""haloween""|""appeler un clown tueur""|""clown tueur en france""|""clown dans ma maison""|""vidéos clowns tueurs""|""clowns france""|""clowns 2017""|""ca tourne mal""|""gone wrong""|""court metrage""|""codfamilya""|""scary clowns",117129,7958,1193,908,https://i.ytimg.com/vi/GTE-ZX6aRfc/default.jpg,False,False,False
4023,hzGv1QM9ny8,17.04.12,Moha La Squale - Pour la 20ème,Moha La Squale,10,2017-12-03T17:00:03.000Z,"la""|""squale""|""thug""|""life""|""tout""|""seul""|""bendero""|""moha""|""75020""|""rue""|""duris""|""lasquale""|""banane""|""lbn""|""chill""|""Bienvenue""|""Banane""|""Du""|""sale""|""Fumier""|""J'aimerais""|""bien""|""M'appelle""|""pas""|""mon""|""frérot""|""Midi""|""minuit""|""Mon""|""époque""|""Pas""|""de""|""hasard""|""Pourquoi""|""Qui""|""vivra""|""verra""|""Rappelle-toi""|""Résumé""|""rap""|""francais""|""lacoste""|""luna""|""pankani""|""mister""|""snow",288373,21443,187,1319,https://i.ytimg.com/vi/hzGv1QM9ny8/default.jpg,False,False,False
4024,decR8QP5fUw,17.04.12,"Prince Harry, oui, c'est bien lui... VERINO #105 // Dis donc internet",Verino,23,2017-12-02T10:00:12.000Z,"verino""|""stand""|""up""|""comique""|""podcast""|""live""|""Grand""|""Point""|""Virgule""|""mariage princier""|""harry""|""meghan markle",194864,12488,93,201,https://i.ytimg.com/vi/decR8QP5fUw/default.jpg,False,False,False
4025,rTu1nnSEK3c,17.04.12,"CORÉE DU NORD, SYRIE, MACRON... RÉSUMÉ DES 5 ACTUS DE LA SEMAINE #6",HugoDécrypte,25,2017-12-03T18:13:37.000Z,"macron""|""afrique""|""burkina faso""|""actualité""|""politique""|""france""|""monde""|""hugodécrypte""|""hugo décrypte""|""hugo travers""|""résumé""|""syrie""|""bachar el assad""|""assad""|""crise syrie""|""conflit syrie""|""emmanuel macron""|""corée du nord""|""nucléaire corée du nord""|""corée du nord nucléaire""|""arme nucléaire""|""nucléaire""|""arme nucléaire corée du nord",26780,2564,21,279,https://i.ytimg.com/vi/rTu1nnSEK3c/default.jpg,False,False,False
4026,X6cXCCZghPQ,17.04.12,لموت ديال ضحك مع المغاربة على مجموعة لي طاح فيها المنتخب المغربي فمونديال روسيا 2018,WAVO,24,2017-12-03T14:00:57.000Z,"aymane serhani""|""zina daoudia""|""en direct""|""raja""|""real madrid""|""tiw tiw""|""yalla shoot""|""ultras winners""|""ibtissam tiskat""|""pasito pasito""|""quran""|""samhini""|""skowza""|""saad lamjarred""|""despacito""|""douzi""|""faycel sghir""|""gnawi""|""huhu""|""hichem smati""|""justin bieber""|""kader japoni""|""muslim""|""mr crazy""|""winners""|""wac""|""wydad""|""cha3bi""|""cheb bilal""|""bein sport""|""nti sbabi""|""محمد الربيعي""|""black moussiba""|""lcouple""|""mohamed rabie",289545,3200,350,867,https://i.ytimg.com/vi/X6cXCCZghPQ/default.jpg,False,False,False
4027,YOpW7q_6NVE,17.04.12,Les Jolies ERREURS de La Belle et la Bête - FAUX RACCORD,AlloCiné - la chaîne officielle,1,2017-12-02T09:00:02.000Z,"faux raccord""|""la belle et la bete""|""emma watson",172575,6685,132,62,https://i.ytimg.com/vi/YOpW7q_6NVE/default.jpg,False,False,False
4028,r31xphA-iOI,17.04.12,Il s'en passe des choses ! - VLOG ANIMÉ #4,L'Actu Animée,23,2017-12-01T16:00:53.000Z,"animation""|""dessin animé""|""2d""|""anim""|""anime""|""dessin""|""le rire jaune""|""rire jaune""|""kevin tran""|""henry tran""|""fables""|""de la fontaine""|""julian koussin""|""superflame""|""tyllou""|""coupable d'humanité""|""jardin""|""potager""|""permaculture""|""survivalisme""|""autonomie""|""résilience",281169,22705,144,796,https://i.ytimg.com/vi/r31xphA-iOI/default.jpg,False,False,False
4029,oBYyhNNgE7A,17.04.12,Ligue 1 - Strasbourg vs Paris SG 2-1 - All Goals & Full Highlights (02/12/17),PARIScompsHD,17,2017-12-02T18:31:38.000Z,"Paris""|""SG""|""PSG""|""Neymar""|""Mbappé""|""Cavani""|""Extended""|""Melhores""|""Momentos""|""Tor""|""Tore""|""Rete""|""Reti""|""Goals""|""Goal""|""All""|""Full""|""Highlights""|""Match""|""Ligue""|""Coupe""|""Buts""|""But""|""Golos""|""Golo""|""Gol""|""Emery""|""Amazing""|""Incredible""|""Goles""|""Champions""|""League""|""Champion""|""Resumen""|""Résumé""|""Skills""|""PSGcompsHD""|""Strasbourg""|""Bahoken""|""Da Costa""|""Nuno""|""Paris Saint-Germain""|""Tous les buts""|""Todos los goles""|""Todos os gols""|""di Maria""|""Pastore""|""Draxler",162662,1021,144,544,https://i.ytimg.com/vi/oBYyhNNgE7A/default.jpg,False,False,False
4030,_9YMpuLDnwo,17.04.12,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,26,2017-12-03T08:30:00.000Z,"5-Minute Crafts""|""DIY""|""Do it yourself""|""crafts""|""trucos""|""trucos de belliza""|""proyectos faciles""|""useful things""|""lifehacks""|""tricks""|""tips""|""DIY projects""|""DIY activities""|""Handcraft""|""Tutorial""|""easy life hacks""|""simple life hacks""|""old into new""|""save money""|""money-saving""|""cheap""|""reuse""|""recycle""|""repurpose""|""fix""|""way""|""ways""|""how to""|""fix a phone""|""phone hacks""|""scratches""|""broken screen""|""toothpaste""|""toothpaste hacks""|""eraze""|""plastic bottles""|""fork""|""kitchen""|""kitchen hacks""|""broken""|""cola""|""colgate""|""plastic bags""|""clean""|""cleaning",6315549,69281,12067,9262,https://i.ytimg.com/vi/_9YMpuLDnwo/default.jpg,False,False,False
4031,zrlCZpSsFD4,17.04.12,TEST : POUVEZ VOUS DISTINGUER L’ORIGINAL DE LA CONTREFAÇON ? | Lama Faché,Lama Faché,24,2017-12-02T16:00:07.000Z,"test""|""jeux""|""top 10""|""top10""|""top 5""|""top5""|""les 10""|""top""|""lama faché""|""devinette""|""jeux en ligne""|""mode""|""incroyable""|""mode homme""|""vetements""|""fashion""|""monde""|""montre rolex""|""chaussure""|""du monde""|""chaussure femme""|""qui existent vraiment""|""bottes""|""listes""|""louis vuitton""|""soldes""|""imitation""|""tendances""|""curiosité""|""immobilier""|""nike""|""nike store""|""impression""|""vrai ou faux""|""quiz""|""meilleurs",306052,17324,1218,3869,https://i.ytimg.com/vi/zrlCZpSsFD4/default.jpg,False,False,False
4032,ed6Uua5JC6I,17.04.12,Rallye de Nancy 2017 - Virage très piégeur [HD] - LPV88,LPV88,2,2017-12-03T18:02:29.000Z,"rallye de nancy 2017""|""rallye de nancy""|""rallye de nancy crash",4656,39,1,5,https://i.ytimg.com/vi/ed6Uua5JC6I/default.jpg,False,False,False
4033,NnwAhut-tA8,17.04.12,Découvrez la toute nouvelle version de Snapchat ( MAJ Décembre 2017 ),LVTVR,22,2017-12-03T19:32:12.000Z,Snapchat,10717,67,25,53,https://i.ytimg.com/vi/NnwAhut-tA8/default.jpg,False,False,False
4034,LPXlXtARkP0,17.04.12,"Kamila Tir (SS11): Grand Banditisme, Menaces de mort, Chirurgie, Vulgarité...Elle répond à tout!",sam zirah,22,2017-12-02T15:00:01.000Z,"sam zirah""|""télé réalité""|""Kamila sam zirah""|""Kamila secret story 11""|""Kamila noré""|""Kamila en toute intimité""|""Kamila SS11""|""interview Kamila secret story 11""|""noré secret story 11""|""Kamila tir""|""Kamila Marseille""|""sam zirah en toute intimité""|""les princes et les princesses de l'amour 5""|""Friends trip 4""|""les anges 10""|""interview télé-réalité""|""clash télé-réalité""|""Laura secret story 11""|""Barbara secret story 11""|""Kamila clash Shirley secret story 11",391746,6783,659,1660,https://i.ytimg.com/vi/LPXlXtARkP0/default.jpg,False,False,False
4035,2azf_w6FW5g,17.04.12,Pod et Marichou - Saison 2 - Episode 56,Marodi TV Sénégal,24,2017-12-02T20:29:23.000Z,"senegal""|""video""|""divertissement""|""humour""|""youssou ndour;musique""|""série""|""téléfilm""|""theatre",541785,5600,827,1537,https://i.ytimg.com/vi/2azf_w6FW5g/default.jpg,False,False,False
4036,-gFXFsgkVeE,17.04.12,T'choupi et ses amis - Le sapin de Noël (EP.17),T'choupi,1,2017-12-02T07:00:00.000Z,"tchoupi""|""t'choupi""|""t'choupi et doudou""|""dessin animé""|""HD""|""entier""|""tchoupi a l'ecole""|""t'choupi à l'école""|""t'choupi et ses amis""|""t'choupi en français""|""fr""|""compil""|""compilation""|""épisodes""|""longue durée""|""tchoupi à la piscine""|""tchoupi noel""|""tchoupi générique",82381,397,141,157,https://i.ytimg.com/vi/-gFXFsgkVeE/default.jpg,False,False,False
4037,xdWwvfH4L2s,17.04.12,Clique By Baptiste Lecaplain #CliqueByBaptiste,CLIQUE,24,2017-12-02T11:11:07.000Z,"Mouloud Achour""|""Clique""|""portrait""|""interview""|""Florence Foresti""|""Kyan Khojandi""|""Girondins de Bordeaux""|""Magic System""|""Stranger Things""|""Karate Kid""|""Bataclan""|""Attentats""|""Baptiste Lecaplain",118543,3379,73,56,https://i.ytimg.com/vi/xdWwvfH4L2s/default.jpg,False,False,False
4038,yT3bJqoJplo,17.04.12,JE TESTE DES DIY DE NOËL PINTEREST!!,girlyaddict,26,2017-12-03T10:01:49.000Z,"catherine""|""francoeur""|""girlyaddict""|""DIY""|""astuces""|""je""|""teste""|""back""|""to""|""school""|""ce""|""que""|""font""|""les""|""filles",80329,7977,89,496,https://i.ytimg.com/vi/yT3bJqoJplo/default.jpg,False,False,False
4039,e1JxEjS5TYI,17.04.12,ICI JAPON m'envoie les PIRES ALIMENTS JAPONAIS - Louis-San,Louis-San,23,2017-12-03T14:01:47.000Z,"aliments""|""japonais""|""ici japon""|""louis""|""san",42782,4991,49,332,https://i.ytimg.com/vi/e1JxEjS5TYI/default.jpg,False,False,False
4040,U3VhfH16xV8,17.04.12,LES PIRES VIDÉOS DE CHUTES / FAIL DE YOUTUBE : MIKO & COCO,Cauet,23,2017-12-03T17:00:01.000Z,"cauet""|""sébastien cauet""|""miko&coco""|""pires""|""pire""|""miko et coco""|""miko""|""les pires""|""les pires cassos du net""|""les pires cassos du nord""|""chute""|""chutes""|""la chute""|""chute drole""|""chute miss mayote""|""miss france 2017 chute""|""chute david poisson""|""fail""|""fail 2017""|""fail compilation 2017""|""compilation fail""|""compilation""|""youtube""|""chaîne youtube""|""youtube video""|""chaine youtube""|""les""|""de""|""vidéo""|""video""|""la vidéo""|""une vidéo""|""vidéos",33250,2654,139,122,https://i.ytimg.com/vi/U3VhfH16xV8/default.jpg,False,False,False
4041,iLwG0PltZBM,17.04.12,Benevento Milan 2-2 highlights Sky Sport HD 3/12/2017,Football Sintesi,17,2017-12-03T13:47:04.000Z,"benevento milan 2 2""|""benevento milan 2 2 highlights hd""|""benevento milan",1459270,8669,549,1045,https://i.ytimg.com/vi/iLwG0PltZBM/default.jpg,False,False,False
4042,kWYeeJAyzdg,17.04.12,Booba - petit fille (album trōne)  EXCLU,ZClownTVR,25,2017-12-02T11:11:57.000Z,[none],64066,787,48,57,https://i.ytimg.com/vi/kWYeeJAyzdg/default.jpg,False,False,False
4043,3o_s7qNvt2U,17.04.12,MBETTEL - SAISON 2 - EPISODE 24,Okay.africa,24,2017-12-02T21:02:50.000Z,"oook.sn""|""senegaltv""|""maroditv""|""leuztv""|""walftv""|""seriesenegal""|""theatresenegal""|""lambji""|""senegal""|""youssoundour""|""walyseck""|""assanediouf""|""2stv""|""sentv""|""tfm""|""mbettel""|""idoles""|""meredial""|""serie""|""thiererek""|""tamkharite""|""podetmarichou""|""jiixijaaxa""|""choix2vies""|""micro""|""trottoir""|""theatre""|""telefilm""|""lifeline""|""wadioubakh""|""panice",328729,3293,455,1130,https://i.ytimg.com/vi/3o_s7qNvt2U/default.jpg,False,False,False
4044,eRsRIgepQtM,17.04.12,"Kaaris - Bling Bling ft. Kalash Criminel, Sofiane",KaarisOfficielVEVO,10,2017-11-30T17:00:03.000Z,"Kaaris""|""Bling""|""Def""|""Jam""|""Recordings""|""France""|""Rap""|""talsadoum""|""talsadoum double fuck""|""Karis""|""XVBarbar""|""Terrain""|""Terain""|""Double Fuck""|""petit vélo""|""Sinaloa""|""C'est la base""|""Mixtape""|""Kadirov""|""K2ARIS""|""80 ZETREI""|""Comme Gucci Mane""|""Gucci Mane""|""Gucci""|""Sevrak""|""Se-Vrak""|""Chiraq""|""Chirak""|""remix""|""Therapy""|""Therapy music""|""sevran""|""BTTF""|""back to the future""|""K2A""|""Booba""|""B2O""|""zoo""|""marvel""|""monte à bord""|""pris pour cible""|""becken power""|""def jam""|""or noir",2876756,102480,4995,7370,https://i.ytimg.com/vi/eRsRIgepQtM/default.jpg,False,False,False
4045,wKa7c6SL1eQ,17.04.12,JuL - La tête dans les nuages // Clip Officiel // 2017,DORETDEPLATINE,10,2017-12-01T11:00:05.000Z,"jul la tete dans les nuages""|""jul mauvaise journée""|""jul henrico""|""jul amigo""|""jul madame""|""jul oh lala""|""jul delicieuse""|""jul je traine seul""|""jul fratellu""|""jul samantha""|""jul tu mentiras""|""jul nouveal album",1509788,50964,5266,5519,https://i.ytimg.com/vi/wKa7c6SL1eQ/default.jpg,False,False,False
4046,C4Oro81XSF8,17.04.12,NOTRE REVANCHE À NINJA WARRIOR !,Bodytime,17,2017-12-03T17:00:02.000Z,"musculation""|""bodytime""|""alex pj""|""perte de poids""|""se muscler",63190,3374,145,158,https://i.ytimg.com/vi/C4Oro81XSF8/default.jpg,False,False,False
4047,aeQiYZoY5Rk,17.04.12,LA MOTO CROSS A 3000 EUROS EST VOLÉ ?! LA POLICE COURSE YASSINE ?,CodFamilya _,23,2017-12-03T10:26:16.000Z,"codfamilya""|""Scary Motocross Accidents 2015""|""vlog""|""thailande""|""vlog thailande""|""motocross""|""moto""|""omg""|""younes""|""yassine""|""myriam""|""prank""|""delire""|""fun""|""drole""|""pote""|""ON FAIT DU CROSS POUR LA PREMIÈRE FOIS ! 🏍""|""histoire""|""champ""|""foret""|""quad""|""exeptionel""|""velo""|""troll""|""trouvé""|""cross""|""blague""|""humour",99173,5086,1067,524,https://i.ytimg.com/vi/aeQiYZoY5Rk/default.jpg,False,False,False
4048,BzsKcdU2dB0,17.04.12,"ELIMA 9 FIN - Herman Kasongo,Vue de Loin, Sundiata Theresia Bintu Nzolani Souzy Efela Mukana Tshite",esepelisa,1,2017-12-03T16:00:00.000Z,"esepelisa""|""theatre congolais""|""theatre""|""rdc""|""nouveauté 2017""|""nouveau theatre congolais""|""nouveau theatre congolais 2017""|""congolais""|""famille""|""family""|""family friendly""|""friendly""|""humour""|""feelgood movie""|""vue de loin""|""herman kasongo""|""kasongo""|""herman""|""nzolani""|""sundiata""|""bekili",14453,355,28,162,https://i.ytimg.com/vi/BzsKcdU2dB0/default.jpg,False,False,False
4049,z96crpQ9XhE,17.04.12,Le Zap de Cokaïn.fr n°029,Cokaïn.fr,24,2017-12-02T10:39:56.000Z,"Cokaïn.fr""|""spi0n""|""spi0n.com""|""spion""|""zap""|""zaping""|""drole""|""fail""|""compilation""|""cokain""|""cokain.fr""|""iZap4U""|""best""|""humour""|""fun""|""wtf""|""insolite""|""le zap""|""zapnet""|""le zap du net",278823,3836,170,179,https://i.ytimg.com/vi/z96crpQ9XhE/default.jpg,False,False,False
4050,hI6lENXfYdM,17.04.12,Star Wars The Last Jedi TV Spot Trailer 18 HD,Zcure1,24,2017-12-03T10:02:10.000Z,"Star Wars""|""The Last Jedi""|""Trailer",21033,251,7,16,https://i.ytimg.com/vi/hI6lENXfYdM/default.jpg,False,False,False
4051,9zP6OQcQa3k,17.04.12,UNWIN FAIT UNE FACECAM SI IL PERD !,MoKeY,24,2017-12-02T10:00:24.000Z,"Unwin""|""Unwin irl""|""facecam""|""foot""|""football""|""mokey""|""délires""|""fun""|""TeamLaSalle""|""Aidenshow""|""LaSalle""|""foot avec unwin""|""unwin facecam",252086,12299,1561,6153,https://i.ytimg.com/vi/9zP6OQcQa3k/default.jpg,False,False,False
4052,GcbsIv3QdFs,17.04.12,It's Here!!! CASEY NEISTAT MERCH,CaseyNeistat,22,2017-12-03T16:40:05.000Z,[none],854323,44131,3342,6753,https://i.ytimg.com/vi/GcbsIv3QdFs/default.jpg,False,False,False
4053,CyBeUx6A-iU,17.04.12,23 ASTUCES ETONNANTES AVEC DU DENTIFRICE,Troom Troom FR,26,2017-12-03T13:00:01.000Z,"dentifrice""|""astuces""|""trucs""|""Astuces avec du dentifrice""|""comment faire""|""du bricolage""|""idées créatives""|""incroyable""|""Astuces étonnantes avec du dentifrice""|""ASTUCES ÉTONNANTES",147209,6085,138,984,https://i.ytimg.com/vi/CyBeUx6A-iU/default.jpg,False,False,False
4054,vhSB6Nry6MM,17.04.12,The voice kids - season 2 - ep 1 / ذو فويس كيدز - الموسم الثاني - الحلقة الاولى,منوعات عربية,24,2017-12-02T22:27:46.000Z,"the voice kids""|""season 2""|""ep1""|""ذو فويس كيدز""|""الحلقة الاولى""|""الموسم الثاني""|""احلى صوت",487613,5274,407,570,https://i.ytimg.com/vi/vhSB6Nry6MM/default.jpg,False,False,False
4055,e77J4g0LMOk,17.04.12,Little Mix bring the Power & CNCO to The X Factor Final! | Final | The X Factor 2017,The X Factor UK,24,2017-12-03T19:47:01.000Z,"the x factor""|""x factor""|""X factor UK""|""x factor 2017""|""simon cowell""|""nicole""|""sharon""|""louis""|""talent""|""auditions""|""judges""|""season 14""|""series 14""|""X Factor UK 2017""|""X Factor 2017 audition""|""The x factor 2017""|""XFactor 2017""|""itv",892103,60440,952,0,https://i.ytimg.com/vi/e77J4g0LMOk/default.jpg,True,False,False
4056,8H03EY5G4aA,17.04.12,AYEM À NOUVEAU EN COUPLE AVEC VINCENT MICLET SON EX ?! 💑,SNAP TV RÉALITÉ,22,2017-12-03T17:30:44.000Z,"snap""|""snapchat""|""les princes de l’amour""|""les anges""|""les vacances des anges""|""les marseillais""|""moundir""|""tv""|""télé""|""télévision""|""tv réalité""|""télé réalité""|""émissions""|""émissions télé""|""snap people""|""people""|""snap tv""|""snap france""|""snapchat france""|""snapchat red""|""jeremstar""|""buzz""|""scandale""|""scoop""|""clash""|""LMVSLRDM""|""replay marseillais""|""marseillais streaming""|""carla kevin""|""jessica thibault""|""ayem nour""|""ayem vincent""|""vincent miclet""|""mad mag",19531,92,29,53,https://i.ytimg.com/vi/8H03EY5G4aA/default.jpg,False,False,False
4057,8y5OlHzhwFc,17.04.12,⚡UFC 218 Alistar Overeem vs Francis Ngannou - 🔥Brutal Knockout.Don't  Blink,King of Metal,17,2017-12-03T07:05:55.000Z,"UFC 218""|""Alistar Overeem""|""Francis Ngannou""|""ko""|""hd""|""Dont Blink",826676,3710,191,2507,https://i.ytimg.com/vi/8y5OlHzhwFc/default.jpg,False,False,False
4058,rrSgiOEAzTE,17.04.12,E diela shqiptare - Ka nje mesazh per ty - Pjesa 2! (03 dhjetor 2017),RTV KLAN,24,2017-12-03T13:57:32.000Z,"tv klan""|""televizioni klan""|""klanhd""|""ardit gjebrea""|""ka nje mesazh per ty - pjesa 2! (03 dhjetor 2017)""|""e diela shqiptare",88042,337,44,8,https://i.ytimg.com/vi/rrSgiOEAzTE/default.jpg,False,False,False
4059,L2_1fEsAMJQ,17.04.12,Booba - Petite Fille (Album Trône),Kevin Alanvert,22,2017-12-01T21:40:11.000Z,[none],100508,1225,93,90,https://i.ytimg.com/vi/L2_1fEsAMJQ/default.jpg,False,False,False
4060,66n4eG-czfM,17.04.12,DES AMIIBO UNDERTALE ?,Farod,23,2017-12-02T15:00:00.000Z,"Farod""|""humour""|""undertale""|""amiibo""|""figurine",109143,8872,337,2800,https://i.ytimg.com/vi/66n4eG-czfM/default.jpg,False,False,False
4061,WGpJiSnxt8Q,17.04.12,S01 - EP09: Retour dans la maison habitée de David | A-t-on percé le mystère? (Chasseur de Fantômes),JRM Paranormal - Chasseurs de Fantômes,1,2017-12-03T16:59:34.000Z,"la maison habitée de david""|""la maison habitée""|""jrm""|""jrm paranormal""|""paranormal""|""chasseur de fantômes""|""chasseurs de fantômes""|""cure""|""valz-sous-châteauneuf""|""maison hantée""|""esprits""|""entités""|""fantômes""|""spectres""|""guéridon""|""spiritisme""|""ouija""|""gueridon""|""enquête paranormale""|""investigation""|""rémi manfredini""|""peur""|""stress""|""angoisse""|""manoir hanté""|""mystères""|""exploration nocturne""|""auvergne""|""david""|""guss""|""gussdx""|""legrandjd""|""verre""|""hantise""|""séance de ouija""|""séance de guéridon""|""séance de spiritisme""|""enquête""|""église""|""cimetière",5785,629,15,196,https://i.ytimg.com/vi/WGpJiSnxt8Q/default.jpg,False,False,False
4062,6Dmm3IQr6q8,17.04.12,"Si j'avais pas filmé ça, personne ne m'aurait cru...",CoD Forlan,24,2017-12-03T19:37:09.000Z,"reaction""|""video""|""camera""|""camera de surveillance""|""en direct""|""insolite""|""video choquante""|""video flippante""|""homme""|""femme""|""moment choquant en direct""|""moment choquant""|""video choc""|""video camera de surveillance insolite""|""filmé en direct""|""capture en video""|""video insolite 2017""|""si ce n'etait pas filmé""|""personne ne l'aurait cru""|""video etrange""|""reel""|""video wtf""|""video incroyable""|""accident""|""compilation""|""si ce n'était pas filmé personne ne le croirait",38803,4395,395,4512,https://i.ytimg.com/vi/6Dmm3IQr6q8/default.jpg,False,False,False
4063,JBD5sSRZgrs,17.04.12,Hayce Lemsi - Eurêka,Hayce Lemsi,10,2017-12-03T16:58:58.000Z,[none],102349,10041,80,826,https://i.ytimg.com/vi/JBD5sSRZgrs/default.jpg,False,False,False
4064,Lx3es_9P8QE,17.04.12,Booba - Petite Fille,Speedy 3,22,2017-12-02T21:44:50.000Z,[none],29351,439,11,21,https://i.ytimg.com/vi/Lx3es_9P8QE/default.jpg,False,False,False
4065,eWAcvmUfmio,17.04.12,JE ME FAIS PASSER POUR UN VENDEUR ! LES CLIENTS PÈTENT UN CÂBLE !,RAZMO,24,2017-12-02T16:00:03.000Z,"DIVERTISSEMENT""|""HUMOUR""|""BLAGUE""|""JEUNE""|""ADOLESCENT",237752,15341,913,708,https://i.ytimg.com/vi/eWAcvmUfmio/default.jpg,False,False,False
4066,SM1w9PEQOE8,17.04.12,Demi Lovato - Tell Me You Love Me,DemiLovatoVEVO,10,2017-12-01T15:00:02.000Z,"Demi Lovato""|""Tell Me You Love Me""|""Jesse Williams""|""Demi""|""Lovato""|""Tell""|""Me""|""You""|""Love""|""Island""|""Records""|""Pop",15463329,999798,18452,53752,https://i.ytimg.com/vi/SM1w9PEQOE8/default.jpg,False,False,False
4067,QDxyp_vXHyY,17.04.12,Les Trois Visages D'Ana - Episode 9,Corazón TV,1,2017-12-03T14:55:05.000Z,[none],16858,433,3,152,https://i.ytimg.com/vi/QDxyp_vXHyY/default.jpg,False,False,False
